Election,Party,environment,constituency,Election Date,Year Before Election,yearly_avg_tavg,yearly_avg_tmin,yearly_avg_tmax,yearly_avg_prcp,yearly_avg_wspd,yearly_avg_pres,yearly_avg_tsun
2017 General Election, Liberal Democrats,1,peterborough,2017-06-08,2016-06-08,9.0625,5.5125,12.699999999999998,,17.787499999999998,1015.6499999999999,
2017 General Election, Labour Party,0,peterborough,2017-06-08,2016-06-08,9.0625,5.5125,12.699999999999998,,17.787499999999998,1015.6499999999999,
2010 General Election, Liberal Democrats,0,north east hampshire,2010-05-06,2009-05-06,10.355555555555556,6.300000000000001,14.133333333333331,,14.355555555555556,1015.3250000000002,
2010 General Election, Conservative Party,0,north east hampshire,2010-05-06,2009-05-06,10.355555555555556,6.300000000000001,14.133333333333331,,14.355555555555556,1015.3250000000002,
2010 General Election, Labour Party,0,north east hampshire,2010-05-06,2009-05-06,10.355555555555556,6.300000000000001,14.133333333333331,,14.355555555555556,1015.3250000000002,
2019 General Election, Liberal Democrats,6,north east hampshire,2019-12-12,2018-12-12,10.355555555555556,6.300000000000001,14.133333333333331,,14.355555555555556,1015.3250000000002,
2019 General Election, Conservative Party,0,north east hampshire,2019-12-12,2018-12-12,10.355555555555556,6.300000000000001,14.133333333333331,,14.355555555555556,1015.3250000000002,
2019 General Election, Conservative Party,1,north east hampshire,2019-12-12,2018-12-12,10.355555555555556,6.300000000000001,14.133333333333331,,14.355555555555556,1015.3250000000002,
2019 General Election, Conservative Party,2,north east hampshire,2019-12-12,2018-12-12,10.355555555555556,6.300000000000001,14.133333333333331,,14.355555555555556,1015.3250000000002,
2019 General Election, Liberal Democrats,5,north east hampshire,2019-12-12,2018-12-12,10.355555555555556,6.300000000000001,14.133333333333331,,14.355555555555556,1015.3250000000002,
2019 General Election, Labour Party,2,north east hampshire,2019-12-12,2018-12-12,10.355555555555556,6.300000000000001,14.133333333333331,,14.355555555555556,1015.3250000000002,
2019 General Election, Liberal Democrats,15,north east hampshire,2019-12-12,2018-12-12,10.355555555555556,6.300000000000001,14.133333333333331,,14.355555555555556,1015.3250000000002,
2010 General Election, Conservative Party,1,north thanet,2010-05-06,2009-05-06,10.516666666666667,7.291666666666667,13.649999999999999,48.666666666666664,22.325,1013.9499999999999,9480.0
2010 General Election, UK Independence Party,3,north thanet,2010-05-06,2009-05-06,10.516666666666667,7.291666666666667,13.649999999999999,48.666666666666664,22.325,1013.9499999999999,9480.0
2010 General Election, Labour Party,1,north thanet,2010-05-06,2009-05-06,10.516666666666667,7.291666666666667,13.649999999999999,48.666666666666664,22.325,1013.9499999999999,9480.0
2010 General Election, Liberal Democrats,0,north thanet,2010-05-06,2009-05-06,10.516666666666667,7.291666666666667,13.649999999999999,48.666666666666664,22.325,1013.9499999999999,9480.0
2015 General Election, Labour Party,1,north norfolk,2015-05-07,2014-05-07,8.414285714285715,4.6571428571428575,12.085714285714284,,16.985714285714288,,
2015 General Election, Labour Party,0,north norfolk,2015-05-07,2014-05-07,8.414285714285715,4.6571428571428575,12.085714285714284,,16.985714285714288,,
2015 General Election, Labour Party,3,north norfolk,2015-05-07,2014-05-07,8.414285714285715,4.6571428571428575,12.085714285714284,,16.985714285714288,,
2015 General Election, UK Independence Party,2,north norfolk,2015-05-07,2014-05-07,8.414285714285715,4.6571428571428575,12.085714285714284,,16.985714285714288,,
2015 General Election, Liberal Democrats,0,north norfolk,2015-05-07,2014-05-07,8.414285714285715,4.6571428571428575,12.085714285714284,,16.985714285714288,,
2015 General Election, Conservative Party,1,north norfolk,2015-05-07,2014-05-07,8.414285714285715,4.6571428571428575,12.085714285714284,,16.985714285714288,,
2017 General Election, Labour Party,0,north norfolk,2017-06-08,2016-06-08,8.414285714285715,4.6571428571428575,12.085714285714284,,16.985714285714288,,
2017 General Election, Liberal Democrats,0,north norfolk,2017-06-08,2016-06-08,8.414285714285715,4.6571428571428575,12.085714285714284,,16.985714285714288,,
2017 General Election, Conservative Party,0,north norfolk,2017-06-08,2016-06-08,8.414285714285715,4.6571428571428575,12.085714285714284,,16.985714285714288,,
2017 General Election, Conservative Party,1,north norfolk,2017-06-08,2016-06-08,8.414285714285715,4.6571428571428575,12.085714285714284,,16.985714285714288,,
2017 General Election, Liberal Democrats,1,north norfolk,2017-06-08,2016-06-08,8.414285714285715,4.6571428571428575,12.085714285714284,,16.985714285714288,,
2019 General Election, Labour Party,0,north norfolk,2019-12-12,2018-12-12,8.414285714285715,4.6571428571428575,12.085714285714284,,16.985714285714288,,
2019 General Election, Liberal Democrats,12,north norfolk,2019-12-12,2018-12-12,8.414285714285715,4.6571428571428575,12.085714285714284,,16.985714285714288,,
2019 General Election, Conservative Party,4,north norfolk,2019-12-12,2018-12-12,8.414285714285715,4.6571428571428575,12.085714285714284,,16.985714285714288,,
2019 General Election, Conservative Party,0,north norfolk,2019-12-12,2018-12-12,8.414285714285715,4.6571428571428575,12.085714285714284,,16.985714285714288,,
2019 General Election, Liberal Democrats,6,north norfolk,2019-12-12,2018-12-12,8.414285714285715,4.6571428571428575,12.085714285714284,,16.985714285714288,,
2019 General Election, Liberal Democrats,0,north norfolk,2019-12-12,2018-12-12,8.414285714285715,4.6571428571428575,12.085714285714284,,16.985714285714288,,
2019 General Election, Liberal Democrats,3,north norfolk,2019-12-12,2018-12-12,8.414285714285715,4.6571428571428575,12.085714285714284,,16.985714285714288,,
2019 General Election, Conservative Party,2,north norfolk,2019-12-12,2018-12-12,8.414285714285715,4.6571428571428575,12.085714285714284,,16.985714285714288,,
2019 General Election, Labour Party,4,north norfolk,2019-12-12,2018-12-12,8.414285714285715,4.6571428571428575,12.085714285714284,,16.985714285714288,,
2010 General Election, Liberal Democrats,4,north west leicestershire,2010-05-06,2009-05-06,8.9625,5.7625,12.3375,,17.9625,1012.325,
2010 General Election, Labour Party,0,north west leicestershire,2010-05-06,2009-05-06,8.9625,5.7625,12.3375,,17.9625,1012.325,
2015 General Election, Conservative Party,1,north west leicestershire,2015-05-07,2014-05-07,8.9625,5.7625,12.3375,,17.9625,1012.325,
2015 General Election, Labour Party,5,north west leicestershire,2015-05-07,2014-05-07,8.9625,5.7625,12.3375,,17.9625,1012.325,
2010 General Election, Liberal Democrats,0,poole,2010-05-06,2009-05-06,10.166666666666664,5.924999999999999,14.316666666666668,54.666666666666664,13.977777777777778,1014.0750000000003,8440.0
2010 General Election, Liberal Democrats,1,poole,2010-05-06,2009-05-06,10.166666666666664,5.924999999999999,14.316666666666668,54.666666666666664,13.977777777777778,1014.0750000000003,8440.0
2010 General Election, UK Independence Party,0,poole,2010-05-06,2009-05-06,10.166666666666664,5.924999999999999,14.316666666666668,54.666666666666664,13.977777777777778,1014.0750000000003,8440.0
2010 General Election, Conservative Party,5,poole,2010-05-06,2009-05-06,10.166666666666664,5.924999999999999,14.316666666666668,54.666666666666664,13.977777777777778,1014.0750000000003,8440.0
2015 General Election, Liberal Democrats,0,poole,2015-05-07,2014-05-07,10.166666666666664,5.924999999999999,14.316666666666668,54.666666666666664,13.977777777777778,1014.0750000000003,8440.0
2015 General Election, Conservative Party,0,poole,2015-05-07,2014-05-07,10.166666666666664,5.924999999999999,14.316666666666668,54.666666666666664,13.977777777777778,1014.0750000000003,8440.0
2015 General Election, Labour Party,1,poole,2015-05-07,2014-05-07,10.166666666666664,5.924999999999999,14.316666666666668,54.666666666666664,13.977777777777778,1014.0750000000003,8440.0
2015 General Election, Liberal Democrats,3,poole,2015-05-07,2014-05-07,10.166666666666664,5.924999999999999,14.316666666666668,54.666666666666664,13.977777777777778,1014.0750000000003,8440.0
2015 General Election, UK Independence Party,0,poole,2015-05-07,2014-05-07,10.166666666666664,5.924999999999999,14.316666666666668,54.666666666666664,13.977777777777778,1014.0750000000003,8440.0
2010 General Election, Conservative Party,4,north west cambridgeshire,2010-05-06,2009-05-06,10.166666666666666,6.655555555555555,13.777777777777779,,17.577777777777776,1012.86,
2010 General Election, Conservative Party,2,north west cambridgeshire,2010-05-06,2009-05-06,10.166666666666666,6.655555555555555,13.777777777777779,,17.577777777777776,1012.86,
2010 General Election, Liberal Democrats,0,north west cambridgeshire,2010-05-06,2009-05-06,10.166666666666666,6.655555555555555,13.777777777777779,,17.577777777777776,1012.86,
2010 General Election, UK Independence Party,0,north west cambridgeshire,2010-05-06,2009-05-06,10.166666666666666,6.655555555555555,13.777777777777779,,17.577777777777776,1012.86,
2010 General Election, Labour Party,1,north west cambridgeshire,2010-05-06,2009-05-06,10.166666666666666,6.655555555555555,13.777777777777779,,17.577777777777776,1012.86,
2015 General Election, UK Independence Party,1,north west cambridgeshire,2015-05-07,2014-05-07,10.166666666666666,6.655555555555555,13.777777777777779,,17.577777777777776,1012.86,
2015 General Election, Conservative Party,0,north west cambridgeshire,2015-05-07,2014-05-07,10.166666666666666,6.655555555555555,13.777777777777779,,17.577777777777776,1012.86,
2015 General Election, UK Independence Party,0,north west cambridgeshire,2015-05-07,2014-05-07,10.166666666666666,6.655555555555555,13.777777777777779,,17.577777777777776,1012.86,
2015 General Election, Liberal Democrats,2,north west cambridgeshire,2015-05-07,2014-05-07,10.166666666666666,6.655555555555555,13.777777777777779,,17.577777777777776,1012.86,
2017 General Election, Labour Party,3,north west cambridgeshire,2017-06-08,2016-06-08,10.166666666666666,6.655555555555555,13.777777777777779,,17.577777777777776,1012.86,
2017 General Election, Liberal Democrats,2,north west cambridgeshire,2017-06-08,2016-06-08,10.166666666666666,6.655555555555555,13.777777777777779,,17.577777777777776,1012.86,
2017 General Election, Conservative Party,2,north west cambridgeshire,2017-06-08,2016-06-08,10.166666666666666,6.655555555555555,13.777777777777779,,17.577777777777776,1012.86,
2019 General Election, Conservative Party,6,north west cambridgeshire,2019-12-12,2018-12-12,10.166666666666666,6.655555555555555,13.777777777777779,,17.577777777777776,1012.86,
2019 General Election, Liberal Democrats,6,north west cambridgeshire,2019-12-12,2018-12-12,10.166666666666666,6.655555555555555,13.777777777777779,,17.577777777777776,1012.86,
2019 General Election, Green Party,22,north west cambridgeshire,2019-12-12,2018-12-12,10.166666666666666,6.655555555555555,13.777777777777779,,17.577777777777776,1012.86,
2019 General Election, Labour Party,4,north west cambridgeshire,2019-12-12,2018-12-12,10.166666666666666,6.655555555555555,13.777777777777779,,17.577777777777776,1012.86,
2010 General Election, Labour Party,0,north wiltshire,2010-05-06,2009-05-06,9.566666666666666,6.033333333333334,13.025,63.833333333333336,14.5875,1013.9083333333333,8520.0
2010 General Election, UK Independence Party,0,north wiltshire,2010-05-06,2009-05-06,9.566666666666666,6.033333333333334,13.025,63.833333333333336,14.5875,1013.9083333333333,8520.0
2015 General Election, UK Independence Party,1,north wiltshire,2015-05-07,2014-05-07,9.566666666666666,6.033333333333334,13.025,63.833333333333336,14.5875,1013.9083333333333,8520.0
2015 General Election, Labour Party,0,north wiltshire,2015-05-07,2014-05-07,9.566666666666666,6.033333333333334,13.025,63.833333333333336,14.5875,1013.9083333333333,8520.0
2010 General Election, Conservative Party,0,poplar and limehouse,2010-05-06,2009-05-06,10.242857142857142,6.7,13.714285714285714,,14.075000000000003,1015.35,
2010 General Election, Conservative Party,2,poplar and limehouse,2010-05-06,2009-05-06,10.242857142857142,6.7,13.714285714285714,,14.075000000000003,1015.35,
2010 General Election, Labour Party,0,poplar and limehouse,2010-05-06,2009-05-06,10.242857142857142,6.7,13.714285714285714,,14.075000000000003,1015.35,
2010 General Election, Labour Party,1,poplar and limehouse,2010-05-06,2009-05-06,10.242857142857142,6.7,13.714285714285714,,14.075000000000003,1015.35,
2010 General Election, Labour Party,4,poplar and limehouse,2010-05-06,2009-05-06,10.242857142857142,6.7,13.714285714285714,,14.075000000000003,1015.35,
2010 General Election, Liberal Democrats,0,poplar and limehouse,2010-05-06,2009-05-06,10.242857142857142,6.7,13.714285714285714,,14.075000000000003,1015.35,
2015 General Election, Conservative Party,0,poplar and limehouse,2015-05-07,2014-05-07,10.242857142857142,6.7,13.714285714285714,,14.075000000000003,1015.35,
2015 General Election, Labour Party,0,poplar and limehouse,2015-05-07,2014-05-07,10.242857142857142,6.7,13.714285714285714,,14.075000000000003,1015.35,
2015 General Election, UK Independence Party,0,poplar and limehouse,2015-05-07,2014-05-07,10.242857142857142,6.7,13.714285714285714,,14.075000000000003,1015.35,
2015 General Election, Liberal Democrats,1,poplar and limehouse,2015-05-07,2014-05-07,10.242857142857142,6.7,13.714285714285714,,14.075000000000003,1015.35,
2015 General Election, Green Party,17,poplar and limehouse,2015-05-07,2014-05-07,10.242857142857142,6.7,13.714285714285714,,14.075000000000003,1015.35,
2015 General Election, Green Party,2,poplar and limehouse,2015-05-07,2014-05-07,10.242857142857142,6.7,13.714285714285714,,14.075000000000003,1015.35,
2015 General Election, Conservative Party,1,poplar and limehouse,2015-05-07,2014-05-07,10.242857142857142,6.7,13.714285714285714,,14.075000000000003,1015.35,
2015 General Election, Labour Party,1,poplar and limehouse,2015-05-07,2014-05-07,10.242857142857142,6.7,13.714285714285714,,14.075000000000003,1015.35,
2017 General Election, Labour Party,2,poplar and limehouse,2017-06-08,2016-06-08,10.242857142857142,6.7,13.714285714285714,,14.075000000000003,1015.35,
2017 General Election, Liberal Democrats,0,poplar and limehouse,2017-06-08,2016-06-08,10.242857142857142,6.7,13.714285714285714,,14.075000000000003,1015.35,
2017 General Election, Labour Party,3,poplar and limehouse,2017-06-08,2016-06-08,10.242857142857142,6.7,13.714285714285714,,14.075000000000003,1015.35,
2017 General Election, Labour Party,1,poplar and limehouse,2017-06-08,2016-06-08,10.242857142857142,6.7,13.714285714285714,,14.075000000000003,1015.35,
2017 General Election, Conservative Party,1,poplar and limehouse,2017-06-08,2016-06-08,10.242857142857142,6.7,13.714285714285714,,14.075000000000003,1015.35,
2019 General Election, Green Party,11,poplar and limehouse,2019-12-12,2018-12-12,10.242857142857142,6.7,13.714285714285714,,14.075000000000003,1015.35,
2019 General Election, Labour Party,3,poplar and limehouse,2019-12-12,2018-12-12,10.242857142857142,6.7,13.714285714285714,,14.075000000000003,1015.35,
2019 General Election, Labour Party,0,poplar and limehouse,2019-12-12,2018-12-12,10.242857142857142,6.7,13.714285714285714,,14.075000000000003,1015.35,
2019 General Election, Conservative Party,1,poplar and limehouse,2019-12-12,2018-12-12,10.242857142857142,6.7,13.714285714285714,,14.075000000000003,1015.35,
